Time,Current,Index
5.600987,5.51E-10,8
5.601987,5.58E-10,8
5.602987,5.64E-10,8
5.603987,5.71E-10,8
5.604987,5.78E-10,8
5.605987,5.84E-10,8
5.606987,5.89E-10,8
5.607987,5.95E-10,8
5.608987,6.00E-10,8
5.609987,6.06E-10,8
5.610987,6.12E-10,8
5.611987,6.17E-10,8
5.612987,6.23E-10,8
5.613987,6.29E-10,8
5.614987,6.36E-10,8
5.615987,6.42E-10,8
5.616987,6.49E-10,8
5.617987,6.55E-10,8
5.618987,6.62E-10,8
5.619987,6.67E-10,8
5.620987,6.73E-10,8
5.621987,6.78E-10,8
5.622987,6.83E-10,8
5.623987,6.88E-10,8
5.624987,6.92E-10,8
5.625987,6.96E-10,8
5.626987,7.00E-10,8
5.627987,7.03E-10,8
5.628987,7.07E-10,8
5.629987,7.11E-10,8
5.630987,7.15E-10,8
5.631987,7.20E-10,8
5.632987,7.24E-10,8
5.633987,7.28E-10,8
5.634987,7.32E-10,8
5.635987,7.36E-10,8
5.636987,7.39E-10,8
5.637987,7.42E-10,8
5.638987,7.44E-10,8
5.639987,7.46E-10,8
5.640987,7.47E-10,8
5.641987,7.48E-10,8
5.642987,7.49E-10,8
5.643987,7.49E-10,8
5.644987,7.49E-10,8
5.645987,7.50E-10,8
5.646987,7.51E-10,8
5.647987,7.51E-10,8
5.648987,7.52E-10,8
5.649987,7.53E-10,8
5.650987,7.53E-10,8
5.651987,7.54E-10,9
5.652987,7.53E-10,9
5.653987,7.53E-10,9
5.654987,7.52E-10,9
5.655987,7.50E-10,9
5.656987,7.48E-10,9
5.657987,7.45E-10,9
5.658987,7.41E-10,9
5.659987,7.38E-10,9
5.660987,7.35E-10,9
5.661987,7.32E-10,9
5.662987,7.28E-10,9
5.663987,7.25E-10,9
5.664987,7.22E-10,9
5.665987,7.19E-10,9
5.666987,7.16E-10,9
5.667987,7.13E-10,9
5.668987,7.10E-10,9
5.669987,7.06E-10,9
5.670987,7.02E-10,9
5.671987,6.97E-10,9
5.672987,6.91E-10,9
5.673987,6.85E-10,9
5.674987,6.79E-10,9
5.675987,6.72E-10,9
5.676987,6.66E-10,9
5.677987,6.59E-10,9
5.678987,6.53E-10,9
5.679987,6.47E-10,9
5.680987,6.40E-10,9
5.681987,6.34E-10,9
5.682987,6.29E-10,9
5.683987,6.23E-10,9
5.684987,6.17E-10,9
5.685987,6.11E-10,9
5.686987,6.04E-10,9
5.687987,5.97E-10,9
5.688987,5.90E-10,9
5.689987,5.82E-10,9
5.690987,5.74E-10,9
5.691987,5.65E-10,9
5.692987,5.57E-10,9
5.693987,5.48E-10,9
5.694987,5.41E-10,9
5.695987,5.33E-10,9
5.696987,5.25E-10,9
5.697987,5.18E-10,9
5.698987,5.10E-10,9
5.699987,5.04E-10,9
5.700987,4.97E-10,9
5.701987,4.89E-10,9
5.702987,4.82E-10,9
5.703987,4.74E-10,9
5.704987,4.66E-10,9
5.705987,4.58E-10,9
5.706987,4.49E-10,9
